customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2675-OQUS,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.18,129.05
8591-GXQK,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,70.44,2020.43
2458-TIYL,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.33,513.06
3021-VGJD,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),86.26,1083.46
6218-QRVE,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.71,626.32
3421-ACNN,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,114.17,4400.06
9633-KFLE,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),64.86,2773.11
9580-VGOT,Female,0,No,No,34,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.76,2363.01
5803-ADZK,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,101.31,2864.46
3995-LELD,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.15,4268.01
9546-PMFL,Female,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.24,17.04
1923-NMKW,Male,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.69,1199.2
2499-ESTP,Male,0,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.38,580.6
5391-GDPN,Female,1,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,73.26,1975.55
1816-DUCL,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,100.46,3547.13
3423-FXAW,Male,0,Yes,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,65.08,942.66
4351-SQET,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,105.59,3285.12
5068-IDUJ,Male,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.02,4284.15
4017-IQQY,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.76,5852.76
5920-BVCY,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,69.94,205.26
6266-WWVB,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.33,4585.47
3534-GKVA,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.15,1350.66
4773-HATI,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.0,3061.03
7604-UMAO,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),73.65,1225.65
7444-BPOE,Male,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,91.46,4305.59
3068-ZPGB,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.05,4244.38
3728-FYCK,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.15,129.81
1065-QBZS,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.48,
5308-XAWK,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.23,3157.13
8959-KZJS,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.06,3987.83
2464-VXSA,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,96.91,2546.39
5340-YWEK,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.99,1104.44
9880-EBBU,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.84,4130.62
2132-BUAU,Female,1,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.56,3450.63
5836-KNPG,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.34,1413.24
7118-BLVH,Male,1,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.66,609.71
2241-YBBQ,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,66.96,1221.79
2802-OJKN,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.66,2818.9
6343-IFFR,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.4,1918.89
7913-PLNX,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.29,837.09
1969-WBYL,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),60.58,2468.7
4273-JVPR,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.75,269.18
2268-JDOW,Male,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.01,449.77
9611-EMTQ,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.19,1934.02
5693-VDJQ,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.07,1651.0
5383-KMLA,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.29,382.58
7954-KUUS,Male,1,No,No,19,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.72,1443.32
3463-MXLO,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.67,3454.88
2572-KOHQ,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.13,6018.44
4345-VYFK,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),77.11,1347.24
4550-HHRR,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.52,698.51
2291-AIZO,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.31,4863.67
5460-LFEW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.93,187.08
3569-MIUS,Male,0,No,Yes,31,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),71.46,2217.74
2894-TLIH,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),64.17,235.61
4494-CQXN,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.99,2473.19
7100-VVNR,Female,1,No,Yes,18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.86,1224.81
3606-YNOI,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),69.69,1031.62
1289-TRXT,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.54,4434.12
8770-LCVP,Male,0,Yes,No,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,92.4,900.81
7665-IYLX,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),96.67,3158.46
2551-VVDE,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.29,3128.57
4724-VGIL,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),81.32,74.35
4899-YXMT,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.32,3087.39
4898-SLRA,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),95.85,3169.74
8275-CZPH,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.17,4614.27
3152-BOUV,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.67,1688.11
5011-LXSZ,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.83,697.88
6454-ZWEX,Male,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),87.92,1576.22
5679-WCEU,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.75,1045.79
6466-QMSY,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,90.87,4118.36
9382-RIVS,Female,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.63,2017.84
2805-PDOC,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.66,1926.53
8664-VOPM,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,97.81,669.98
7477-ARFV,Female,0,No,No,11,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,70.27,750.67
2347-FRJA,Female,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.0,485.52
7666-RBGK,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.14,2153.68
2785-BGVL,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),62.65,1008.27
2700-OYEY,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.46,4224.21
6580-VOSB,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),90.54,4410.07
8660-DYEV,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.17,83.38
7271-MEEI,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,97.2,3382.32
1114-NUXF,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.83,398.92
6166-WHYI,Female,1,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.69,4778.89
1731-TSMC,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.96,4736.19
4897-PBYS,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.62,6998.02
5810-ZJCD,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,89.29,5609.61
3504-JGAY,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.1,561.37
1569-GYRO,Female,1,No,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.53,3561.38
9139-MRWL,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.45,1264.17
3337-DTPG,Male,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.62,2295.58
3321-ISSZ,Female,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,59.58,1260.74
7701-AXMM,Male,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.81,3182.58
5730-BACG,Female,0,Yes,No,40,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.69,2407.55
4428-BBDZ,Female,0,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.2,341.13
5336-QZVN,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.57,2499.12
7650-WUMM,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,90.02,3583.81
6845-MXBS,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),81.62,210.38
3621-KHOW,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.06,3619.36
6659-YOIH,Male,0,Yes,No,67,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,74.9,4874.78
2076-WXUY,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.58,373.66
3274-JSHC,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.14,2452.79
8267-WFLG,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,95.11,4226.67
9381-QZKD,Female,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.67,3138.61
6885-HLUU,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.76,1895.19
9637-JDHR,Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.54,202.85
3798-PNSG,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.9,239.0
5536-WXCV,Female,1,No,No,3,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),63.84,184.28
6259-SUQV,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,84.47,3007.15
1774-AZYL,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),78.57,140.82
1889-IDOB,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,92.74,4388.83
9091-CSZU,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.23,986.73
5173-FTFL,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.98,1502.43
2646-WKUP,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.85,4439.72
1004-LFCO,Male,0,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,95.59
9785-YLKE,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,91.13,421.34
7493-RIAX,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.39,3091.12
9249-UBUF,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.98,1350.03
8234-VFVS,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,1940.25
1322-FXZG,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.39,1507.86
3081-WBCD,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.74,3465.36
1466-DCHW,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.47,839.41
7182-VHKI,Male,1,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,62.7,1074.73
2541-IILL,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),93.6,2999.37
5354-WYDD,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.5,2203.8
5408-NOBF,Female,1,No,Yes,13,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.44,927.78
9968-FNJB,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.52,748.2
1768-LJNP,Female,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.31,1329.07
8432-OKZD,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,99.43,1188.19
4819-DSIV,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.85,1523.29
2053-TVBW,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.48,1258.26
1992-YBLU,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.76,3801.08
6901-SSUA,Female,0,No,Yes,27,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.51,2093.31
2788-WSJT,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,92.25,764.11
1830-TFBM,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.03,4983.65
8480-EAUZ,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,100.84,1960.66
7642-WNZI,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.12,2792.29
5999-LMXZ,Female,0,No,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.11,2128.62
8731-ZRLU,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.58,963.36
8664-HJVC,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.88,922.66
5261-QIOR,Female,1,No,No,16,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.64,1042.61
2284-DJJQ,Male,0,Yes,No,0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.52,
6855-FBEB,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.98,2917.02
5386-EVFT,Female,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.3,1257.54
5055-FQVQ,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.08,297.11
5959-FUUF,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,106.91,1391.93
4942-RZNK,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.12,154.17
4757-AJJR,Male,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.42,2720.77
6044-KJYZ,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.56,591.24
8374-LZFV,Male,0,No,Yes,12,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,76.37,882.89
3734-JISV,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),98.46,1416.33
8423-USTJ,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,72.11,2534.17
7016-CVGN,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.37,4526.17
1848-SHFN,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,605.24
7299-FBBY,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),96.53,1788.39
2039-JSRM,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.22,125.55
3140-ZRWP,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.74,1344.54
9523-ROWV,Male,0,No,Yes,30,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.59,2125.64
3071-MEFR,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.2,870.68
5413-OOZA,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.52,3592.91
2867-JGTL,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.44,800.14
2947-EFCD,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.58,4549.5
2298-EDOK,Male,0,Yes,No,38,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,66.14,2260.46
5771-MPVD,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,92.13,2167.34
9611-FGBC,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.38,3292.5
9103-DLYO,Female,1,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.59,3032.28
3393-DIWW,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.41,57.35
9130-ENEA,Female,0,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,80.44,1512.81
6092-JBFG,Male,0,No,Yes,31,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.25,2324.07
2020-SELO,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.73,1405.84
8129-OAJL,Female,1,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.34,3332.24
9102-YRWB,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.54,296.08
8808-BWGR,Male,0,Yes,Yes,41,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,68.54,2455.37
7964-FSYA,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),96.7,4083.3
8947-BJAO,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.53,551.31
3188-EMBH,Female,1,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,76.86,3099.32
7158-VQAI,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,109.41,2348.13
9378-NRPF,Female,0,Yes,No,39,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,68.19,2370.57
